ID_Venda;Data_Venda;Loja;Produto;Categoria;Quantidade;Preco_Unitario;Vendedor;Forma_Pagamento;Custo_Unitario
1930;05/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;3;454309;Anthony Nogueira;Cartão de Débito;24229
1931;05/07/2025;Loja Recife;Liquidificador;Casa e Eletro;1;180052;Vitória Gonçalves;Boleto;124349
1932;05/07/2025;Loja Recife;Camiseta Polo;Vestuário Masculino;3;439549;Vitória Gonçalves;Cartão de Débito;351132
1933;05/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;4;209698;Dra. Fernanda Pereira;Cartão de Débito;16909
1934;05/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;28342;Yago Cardoso;Cartão de Débito;15015
1935;05/07/2025;Loja Recife;Liquidificador;Casa e Eletro;2;410788;Yago Cardoso;Boleto;322368
1936;05/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;4;155282;André Costela;Dinheiro;106727
1937;05/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;5;433564;Yago Cardoso;PIX;277563
1938;05/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;5;274162;André Costela;PIX;138112
1939;05/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;1;91481;Mirella Pires;Cartão de Débito;78965
1940;05/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;5;88658;Sra. Ana Carolina Rodrigues;Dinheiro;48993
1941;05/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;4;464199;Mirella Pires;Cartão de Débito;27380
1942;05/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;5;258932;Mirella Pires;Cartão de Crédito;20804
1943;05/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;3;205479;Vitória Gonçalves;Dinheiro;129206
1944;05/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;4;269838;Bryan da Luz;PIX;172137
1945;05/07/2025;Loja São Paulo;Calça Jeans;Vestuário Masculino;5;346086;Dra. Isadora das Neves;PIX;270908
1946;05/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;5;411812;Luiz Gustavo Cardoso;Cartão de Crédito;229361
1947;05/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;4;210867;André Costela;PIX;153768
1948;05/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;4;494855;Vitória Gonçalves;Boleto;43708
1949;05/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;3;43699;Luiz Gustavo Cardoso;Dinheiro;37382
1950;05/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;5;274784;Luiz Gustavo Cardoso;Cartão de Crédito;178596
1951;05/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;1;237425;Bryan da Luz;PIX;144729
1952;05/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;1;88217;Mirella Pires;Dinheiro;5084
1953;05/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;2;152005;Yago Cardoso;Dinheiro;132184
1954;05/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;2;379353;Mirella Pires;Dinheiro;315404
1955;05/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;3;284109;Sra. Ana Carolina Rodrigues;Cartão de Débito;148567
1956;05/07/2025;Loja Salvador;Vestido Floral;Vestuário Feminino;5;123822;Luiz Gustavo Cardoso;PIX;98069
1957;05/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;5;340623;André Costela;Dinheiro;182737
1958;05/07/2025;Loja Porto Alegre;Camisa Social;Vestuário Masculino;2;57748;Vitória Gonçalves;Dinheiro;47225
1959;05/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;5;283518;Vitória Gonçalves;Boleto;212913
1960;05/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;4;481905;Dra. Fernanda Pereira;Dinheiro;379917
1961;05/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;5;413457;Yago Cardoso;Cartão de Crédito;362175
1962;05/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;1;62907;Luiz Gustavo Cardoso;PIX;52114
1963;05/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;4;213144;Mirella Pires;Boleto;14903
1964;05/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;5;379963;Luiz Gustavo Cardoso;PIX;272376
1965;05/07/2025;Loja São Paulo;Shorts Jeans;Vestuário Feminino;5;126032;Sra. Ana Carolina Rodrigues;Dinheiro;94488
1966;05/07/2025;Loja Fortaleza;Saia Midi;Vestuário Feminino;3;705;Anthony Nogueira;Cartão de Crédito;6202
1967;05/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;2;235236;Yago Cardoso;Cartão de Débito;126164
1968;05/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;1;389639;Yago Cardoso;Dinheiro;326525
1969;05/07/2025;Loja Recife;Tablet 10'';Eletrônicos;1;481789;Anthony Nogueira;PIX;285256
1970;05/07/2025;Loja São Paulo;Geladeira Duplex;Casa e Eletro;1;276845;André Costela;Cartão de Débito;193034
1971;05/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;5;211233;Bryan da Luz;Cartão de Crédito;160819
1972;05/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;3;270661;Vitória Gonçalves;Cartão de Crédito;194313
1973;05/07/2025;Loja Salvador;Cafeteira 15x;Casa e Eletro;5;113735;Dra. Isadora das Neves;Cartão de Débito;93067
1974;05/07/2025;Loja São Paulo;Camisa Social;Vestuário Masculino;4;171145;Bryan da Luz;Dinheiro;143569
1975;05/07/2025;Loja Recife;Tablet 10'';Eletrônicos;1;423303;Vitória Gonçalves;PIX;376328
1976;05/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;229487;Luiz Gustavo Cardoso;Boleto;170826
1977;05/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;3;37817;Mirella Pires;Dinheiro;219756
1978;05/07/2025;Loja Recife;Liquidificador;Casa e Eletro;1;254927;Vitória Gonçalves;Dinheiro;133502
1979;05/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;2;23478;Mirella Pires;PIX;171216
1980;05/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;3;323911;André Costela;Cartão de Débito;169976
1981;05/07/2025;Loja São Paulo;Vestido Floral;Vestuário Feminino;2;366432;Bryan da Luz;Dinheiro;310964
1982;05/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;4;185551;Bryan da Luz;PIX;97977
1983;05/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;5;18471;Anthony Nogueira;Dinheiro;13314
1984;05/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;1;46845;André Costela;Cartão de Crédito;40373
1985;05/07/2025;Loja Fortaleza;Calça Jeans;Vestuário Masculino;2;199302;Mirella Pires;Boleto;117837
1986;05/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;1;34402;Bryan da Luz;Cartão de Débito;198292
1987;05/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;5;19283;Yago Cardoso;PIX;15406
1988;05/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;5;315471;Dra. Fernanda Pereira;Cartão de Débito;168602
1989;05/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;3;313696;Dra. Fernanda Pereira;Cartão de Débito;275153
1990;05/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;4;112069;Yago Cardoso;Boleto;96524
1991;05/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;4;448296;Vitória Gonçalves;PIX;33573
1992;05/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;3;217189;Yago Cardoso;Cartão de Crédito;182881
1993;05/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;3;46018;André Costela;Cartão de Crédito;24959
1994;05/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;3;437426;Vitória Gonçalves;Boleto;338368
1995;05/07/2025;Loja Fortaleza;Camiseta Polo;Vestuário Masculino;3;316202;Vitória Gonçalves;Cartão de Crédito;238828
1996;05/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;2;248924;Luiz Gustavo Cardoso;Dinheiro;131442
1997;05/07/2025;Loja São Paulo;Saia Midi;Vestuário Feminino;2;482251;Anthony Nogueira;Cartão de Crédito;251978
1998;05/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;4;493978;Vitória Gonçalves;Cartão de Crédito;300124
1999;05/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;4;218324;Sra. Ana Carolina Rodrigues;Cartão de Crédito;167318
2000;06/07/2025;Loja Salvador;Geladeira Duplex;Casa e Eletro;5;4437;Dra. Isadora das Neves;Boleto;2682
2001;06/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;1;262084;Dra. Fernanda Pereira;Dinheiro;163062
2002;06/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;3;484442;Sra. Ana Carolina Rodrigues;Boleto;345726
2003;06/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;3;233836;Yago Cardoso;Cartão de Crédito;119898
2004;06/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;3;416769;Anthony Nogueira;Cartão de Débito;283052
2005;06/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;1;36295;André Costela;Cartão de Débito;25338
2006;06/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;3;267343;Sra. Ana Carolina Rodrigues;Dinheiro;217507
2007;06/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;2;217173;André Costela;Boleto;145417
2008;06/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;1;439715;Sra. Ana Carolina Rodrigues;Cartão de Débito;375428
2009;06/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;5;287009;Dra. Isadora das Neves;Dinheiro;225319
2010;06/07/2025;Loja Recife;Notebook Intel i5;Eletrônicos;5;256991;Mirella Pires;Dinheiro;18090
2011;06/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;3;326962;Anthony Nogueira;PIX;211355
2012;06/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;1;51499;André Costela;Cartão de Crédito;28913
2013;06/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;1;263985;Bryan da Luz;Dinheiro;218016
2014;06/07/2025;Loja Recife;Cafeteira 15x;Casa e Eletro;5;481343;Luiz Gustavo Cardoso;Boleto;312893
2015;06/07/2025;Loja Recife;Liquidificador;Casa e Eletro;3;178156;Sra. Ana Carolina Rodrigues;Cartão de Débito;145251
2016;06/07/2025;Loja Recife;Liquidificador;Casa e Eletro;4;324714;Yago Cardoso;Boleto;272273
2017;06/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;5;29472;Luiz Gustavo Cardoso;Cartão de Crédito;219465
2018;06/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;5;367143;Bryan da Luz;Dinheiro;293234
2019;06/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;4;359495;Dra. Isadora das Neves;PIX;254942
2020;06/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;5;101982;Sra. Ana Carolina Rodrigues;Boleto;56662
2021;06/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;1;81141;Dra. Fernanda Pereira;Cartão de Crédito;43252
2022;06/07/2025;Loja Fortaleza;Notebook Intel i5;Eletrônicos;2;157289;Luiz Gustavo Cardoso;Cartão de Crédito;93988
2023;06/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;3896;Luiz Gustavo Cardoso;Boleto;29752
2024;06/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;1;108635;Luiz Gustavo Cardoso;Cartão de Débito;75924
2025;06/07/2025;Loja Porto Alegre;Sapato Social;Vestuário Masculino;3;496055;Luiz Gustavo Cardoso;Boleto;281148
2026;06/07/2025;Loja Fortaleza;Calça Jeans;Vestuário Masculino;4;377517;Bryan da Luz;Cartão de Crédito;330919
2027;06/07/2025;Loja Salvador;Ar Condicionado;Casa e Eletro;4;479662;Dra. Isadora das Neves;Cartão de Crédito;355398
2028;06/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;2;5183;Luiz Gustavo Cardoso;Dinheiro;33274
2029;06/07/2025;Loja Salvador;Notebook Intel i5;Eletrônicos;3;143598;Vitória Gonçalves;Cartão de Crédito;105927
2030;06/07/2025;Loja Fortaleza;Vestido Floral;Vestuário Feminino;1;400834;Sra. Ana Carolina Rodrigues;PIX;296636
2031;06/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;4;307271;Anthony Nogueira;Boleto;190511
2032;06/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;5;53433;Dra. Fernanda Pereira;Cartão de Débito;45573
2033;06/07/2025;Loja Recife;Smartphone A22;Eletrônicos;3;346001;Sra. Ana Carolina Rodrigues;Cartão de Débito;210764
2034;06/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;1;129037;Dra. Fernanda Pereira;Cartão de Crédito;66424
2035;06/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;2;322689;Yago Cardoso;PIX;222973
2036;06/07/2025;Loja Fortaleza;Geladeira Duplex;Casa e Eletro;2;3721;Yago Cardoso;Dinheiro;19247
2037;06/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;3;363977;Sra. Ana Carolina Rodrigues;Cartão de Crédito;249101
2038;06/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;1;241392;Mirella Pires;Cartão de Débito;137454
2039;06/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;1;188269;Anthony Nogueira;Cartão de Crédito;16181
2040;06/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;2;354632;Mirella Pires;Boleto;236468
2041;06/07/2025;Loja Recife;Saia Midi;Vestuário Feminino;2;139028;Sra. Ana Carolina Rodrigues;Cartão de Crédito;9091
2042;06/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;2;356948;Anthony Nogueira;Boleto;230706
2043;06/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;4;241833;Sra. Ana Carolina Rodrigues;Boleto;189097
2044;06/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;1;97028;Anthony Nogueira;Cartão de Débito;84852
2045;06/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;1;483348;Dra. Fernanda Pereira;Cartão de Crédito;254175
2046;06/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;2;284104;Dra. Isadora das Neves;Cartão de Crédito;197068
2047;06/07/2025;Loja Porto Alegre;Camisa Social;Vestuário Masculino;3;374616;Dra. Fernanda Pereira;PIX;197619
2048;06/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;1;309326;Dra. Fernanda Pereira;Cartão de Crédito;223554
2049;06/07/2025;Loja Recife;Notebook Intel i7;Eletrônicos;1;95628;Luiz Gustavo Cardoso;PIX;66601
2050;06/07/2025;Loja São Paulo;Camiseta Polo;Vestuário Masculino;4;148604;Yago Cardoso;Cartão de Crédito;115703
2051;06/07/2025;Loja Porto Alegre;Cafeteira 15x;Casa e Eletro;3;190987;André Costela;Boleto;149929
2052;06/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;251168;Anthony Nogueira;Dinheiro;171879
2053;06/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;4;494812;Vitória Gonçalves;Cartão de Crédito;431866
2054;06/07/2025;Loja Recife;Tablet 10'';Eletrônicos;2;278951;Mirella Pires;Dinheiro;250104
2055;06/07/2025;Loja Fortaleza;Notebook Intel i7;Eletrônicos;2;114796;Vitória Gonçalves;PIX;67884
2056;06/07/2025;Loja Salvador;Saia Midi;Vestuário Feminino;4;287474;Dra. Fernanda Pereira;PIX;191275
2057;06/07/2025;Loja Recife;Cafeteira 15x;Casa e Eletro;4;144948;Bryan da Luz;Cartão de Débito;119732
2058;06/07/2025;Loja Salvador;Shorts Jeans;Vestuário Feminino;5;196429;Dra. Fernanda Pereira;Cartão de Débito;167226
2059;06/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;5;499477;Sra. Ana Carolina Rodrigues;Dinheiro;325661
2060;06/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;4;141174;Sra. Ana Carolina Rodrigues;Dinheiro;118842
2061;06/07/2025;Loja Fortaleza;Cafeteira 15x;Casa e Eletro;1;3769;Anthony Nogueira;PIX;29838
2062;06/07/2025;Loja Salvador;Liquidificador;Casa e Eletro;2;162583;Luiz Gustavo Cardoso;Dinheiro;128596
2063;06/07/2025;Loja Recife;Liquidificador;Casa e Eletro;4;409675;Luiz Gustavo Cardoso;Dinheiro;313203
2064;06/07/2025;Loja Salvador;Camisa Social;Vestuário Masculino;3;33564;Mirella Pires;PIX;18699
2065;06/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;1;8092;Bryan da Luz;PIX;5772
2066;06/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;1;244925;Sra. Ana Carolina Rodrigues;Boleto;166227
2067;06/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;1;311224;Bryan da Luz;Boleto;252965
2068;06/07/2025;Loja Porto Alegre;Calça Jeans;Vestuário Masculino;5;50823;Bryan da Luz;Boleto;31716
2069;06/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;2;274865;Anthony Nogueira;Boleto;23418
2070;06/07/2025;Loja Salvador;Sapato Social;Vestuário Masculino;3;465349;Sra. Ana Carolina Rodrigues;Cartão de Débito;314029
2071;06/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;5;476999;Vitória Gonçalves;PIX;424124
2072;06/07/2025;Loja São Paulo;Notebook Intel i7;Eletrônicos;1;34152;Anthony Nogueira;Boleto;251392
2073;06/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;3;59024;Luiz Gustavo Cardoso;Cartão de Crédito;40782
2074;06/07/2025;Loja Fortaleza;Blusa Básica;Vestuário Feminino;5;49738;Luiz Gustavo Cardoso;Cartão de Débito;437535
2075;06/07/2025;Loja Fortaleza;Tablet 10'';Eletrônicos;5;80248;Dra. Fernanda Pereira;Cartão de Débito;48079
2076;06/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;1;296876;Mirella Pires;Cartão de Crédito;164843
2077;06/07/2025;Loja Salvador;Notebook Intel i7;Eletrônicos;3;393084;Mirella Pires;Cartão de Débito;238281
2078;06/07/2025;Loja Recife;Cafeteira 15x;Casa e Eletro;4;410486;Dra. Isadora das Neves;PIX;229607
2079;06/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;3;189261;Dra. Isadora das Neves;Dinheiro;123699
2080;06/07/2025;Loja Porto Alegre;Blusa Básica;Vestuário Feminino;1;275559;André Costela;Dinheiro;173305
2081;06/07/2025;Loja Fortaleza;Smartphone A22;Eletrônicos;3;20471;Bryan da Luz;Boleto;121581
2082;06/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;2;290021;Anthony Nogueira;Dinheiro;226033
2083;06/07/2025;Loja Fortaleza;Shorts Jeans;Vestuário Feminino;1;85329;Dra. Fernanda Pereira;PIX;59496
2084;06/07/2025;Loja Porto Alegre;Smartphone A22;Eletrônicos;4;358008;Dra. Isadora das Neves;PIX;299588
2085;06/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;1;9109;Bryan da Luz;Cartão de Crédito;48672
2086;06/07/2025;Loja São Paulo;Ar Condicionado;Casa e Eletro;2;418358;Yago Cardoso;Cartão de Crédito;355534
2087;06/07/2025;Loja São Paulo;Liquidificador;Casa e Eletro;3;50357;Luiz Gustavo Cardoso;Cartão de Débito;26247
2088;06/07/2025;Loja Fortaleza;Calça Jeans;Vestuário Masculino;4;164413;André Costela;Boleto;10962
2089;06/07/2025;Loja São Paulo;Blusa Básica;Vestuário Feminino;4;53081;Mirella Pires;PIX;40533
2090;06/07/2025;Loja Fortaleza;Camisa Social;Vestuário Masculino;3;80364;Bryan da Luz;Dinheiro;47515
2091;06/07/2025;Loja Porto Alegre;Camiseta Polo;Vestuário Masculino;2;496671;André Costela;Cartão de Débito;295717
2092;06/07/2025;Loja São Paulo;Cafeteira 15x;Casa e Eletro;2;436797;Sra. Ana Carolina Rodrigues;PIX;285301
2093;06/07/2025;Loja São Paulo;Geladeira Duplex;Casa e Eletro;1;38845;Anthony Nogueira;PIX;33757
2094;06/07/2025;Loja Recife;Blusa Básica;Vestuário Feminino;2;345522;Sra. Ana Carolina Rodrigues;Cartão de Débito;218866
2095;06/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;4;160009;Sra. Ana Carolina Rodrigues;Cartão de Crédito;122684
2096;06/07/2025;Loja Porto Alegre;Geladeira Duplex;Casa e Eletro;1;9027;Anthony Nogueira;PIX;45188
2097;06/07/2025;Loja Recife;Shorts Jeans;Vestuário Feminino;2;61875;Vitória Gonçalves;Dinheiro;34491
2098;06/07/2025;Loja Fortaleza;Sapato Social;Vestuário Masculino;5;458562;Mirella Pires;Boleto;281557
2099;06/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;2;184724;Anthony Nogueira;Cartão de Débito;144191
2100;06/07/2025;Loja Salvador;Smartphone A22;Eletrônicos;1;104158;Anthony Nogueira;PIX;7216
2101;06/07/2025;Loja São Paulo;Smartphone A22;Eletrônicos;4;439778;Anthony Nogueira;Cartão de Débito;340836
2102;06/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;3;24774;Luiz Gustavo Cardoso;Cartão de Débito;200537
2103;06/07/2025;Loja São Paulo;Tablet 10'';Eletrônicos;3;483885;Dra. Isadora das Neves;Dinheiro;276453
2104;06/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;1;316255;Bryan da Luz;PIX;247315
2105;06/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;3;260898;Anthony Nogueira;Cartão de Crédito;229301
2106;06/07/2025;Loja Fortaleza;Ar Condicionado;Casa e Eletro;1;136588;Mirella Pires;Cartão de Débito;80798
2107;06/07/2025;Loja Recife;Geladeira Duplex;Casa e Eletro;4;113734;Anthony Nogueira;Cartão de Débito;102106
2108;06/07/2025;Loja Recife;Camisa Social;Vestuário Masculino;2;14530;Sra. Ana Carolina Rodrigues;Cartão de Crédito;106424
2109;06/07/2025;Loja Salvador;Camiseta Polo;Vestuário Masculino;2;159509;Yago Cardoso;PIX;108562
2110;06/07/2025;Loja Fortaleza;Liquidificador;Casa e Eletro;3;175057;Luiz Gustavo Cardoso;Cartão de Crédito;96971
2111;06/07/2025;Loja São Paulo;Sapato Social;Vestuário Masculino;2;150082;Yago Cardoso;Cartão de Crédito;84632
2112;06/07/2025;Loja Recife;Liquidificador;Casa e Eletro;3;393183;Sra. Ana Carolina Rodrigues;Boleto;246107
2113;06/07/2025;Loja Recife;Vestido Floral;Vestuário Feminino;2;81951;André Costela;Cartão de Crédito;48468
2114;06/07/2025;Loja Recife;Sapato Social;Vestuário Masculino;4;15456;Dra. Isadora das Neves;Dinheiro;11434
2115;06/07/2025;Loja São Paulo;Notebook Intel i5;Eletrônicos;1;90948;Dra. Fernanda Pereira;Cartão de Débito;51927
2116;06/07/2025;Loja Salvador;Calça Jeans;Vestuário Masculino;4;162671;Anthony Nogueira;Boleto;111124
2117;06/07/2025;Loja Salvador;Tablet 10'';Eletrônicos;1;18213;Luiz Gustavo Cardoso;Cartão de Débito;14406
2118;06/07/2025;Loja Porto Alegre;Liquidificador;Casa e Eletro;5;474749;Yago Cardoso;Cartão de Crédito;258235
2119;06/07/2025;Loja Salvador;Blusa Básica;Vestuário Feminino;4;22712;Dra. Fernanda Pereira;PIX;146186
2120;06/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;4;272262;Mirella Pires;Cartão de Débito;229748
2121;06/07/2025;Loja Porto Alegre;Ar Condicionado;Casa e Eletro;5;82132;Mirella Pires;Dinheiro;48363
2122;06/07/2025;Loja Porto Alegre;Notebook Intel i7;Eletrônicos;5;282407;Dra. Isadora das Neves;PIX;142462
2123;06/07/2025;Loja Porto Alegre;Vestido Floral;Vestuário Feminino;1;303421;Dra. Isadora das Neves;Cartão de Crédito;238038
2124;06/07/2025;Loja Recife;Liquidificador;Casa e Eletro;5;180012;André Costela;Cartão de Débito;106153
